Paper ID,Title,Authors
6493,Language-Grounded Indoor 3D Semantic Segmentation in the Wild,Dávid Rozenberszki; Or Litany; Angela Dai
6660,Entry-Flipped Transformer for Inference and Prediction of Participant Behavior,Bo Hu; Tat-Jen Cham
6722,DoodleFormer: Creative Sketch Drawing with Transformers,Ankan Kumar Bhunia; Salman Khan; Hisham Cholakkal; Rao Muhammad Anwer; Fahad Shahbaz Khan; Jorma Laaksonen; Michael Felsberg
6940,Compositional Visual Generation with Composable Diffusion Models,Nan Liu; Shuang Li; Yilun Du; Antonio Torralba; Joshua B. Tenenbaum
6963,3D Shape Sequence of Human Comparison and Classification Using Current and Varifolds,Emery Pierson; Mohamed Daoudi; Sylvain Arguillere
6990,"FEAR: Fast, Efficient, Accurate and Robust Visual Tracker",Vasyl Borsuk; Roman Vei; Orest Kupyn; Tetiana Martyniuk; Igor Krashenyi; Jiři Matas
7139,Learning Phase Mask for Privacy-Preserving Passive Depth Estimation,Zaid Tasneem; Giovanni Milione; Yi-Hsuan Tsai; Xiang Yu; Ashok Veeraraghavan; Manmohan Chandraker; Francesco Pittaluga
7214,Break and Make: Interactive Structural Understanding Using LEGO Bricks,Aaron Walsman; Muru Zhang; Klemen Kotar; Karthik Desingh; Ali Farhadi; Dieter Fox
3239,Event-Based Fusion for Motion Deblurring with Cross-Modal Attention,Lei Sun; Christos Sakaridis; Jingyun Liang; Qi Jiang; Kailun Yang; Peng Sun; Yaozu Ye; Kaiwei Wang; Luc Van Gool
7288,Pure Transformer with Integrated Experts for Scene Text Recognition,Yew Lee Tan; Adams Wai-Kin Kong; Jung-Jae Kim
7441,A Simple Single-Scale Vision Transformer for Object Detection and Instance Segmentation,Wuyang Chen; Xianzhi Du; Fan Yang; Lucas Beyer; Xiaohua Zhai; Tsung-Yi Lin; Huizhong Chen; Jing Li; Xiaodan Song; Zhangyang Wang; Denny Zhou
7543,Generating Natural Images with Direct Patch Distributions Matching,Ariel Elnekave; Yair Weiss
7561,TRoVE: Transforming Road Scene Datasets into Photorealistic Virtual Environments,Shubham Dokania; Anbumani Subramanian; Manmohan Chandraker; C.V. Jawahar
7592,RDO-Q: Extremely Fine-Grained Channel-Wise Quantization via Rate-Distortion Optimization,Zhe Wang; Jie Lin; Xue Geng; Mohamed M. Sabry Aly; Vijay Chandrasekhar
7626,Understanding Collapse in Non-Contrastive Siamese Representation Learning,Alexander C. Li; Alexei A. Efros; Deepak Pathak
7771,Trading Positional Complexity vs Deepness in Coordinate Networks,Jianqiao Zheng; Sameera Ramasinghe; Xueqian Li; Simon Lucey
7802,U-Boost NAS: Utilization-Boosted Differentiable Neural Architecture Search,Ahmet Caner Yüzügüler; Nikolaos Dimitriadis; Pascal Frossard
7815,Trapped in Texture Bias? A Large Scale Comparison of Deep Instance Segmentation,Johannes Theodoridis; Jessica Hofmann; Johannes Maucher; Andreas Schilling
5263,The Abduction of Sherlock Holmes: A Dataset for Visual Abductive Reasoning,Jack Hessel; Jena D. Hwang; Jae Sung Park; Rowan Zellers; Chandra Bhagavatula; Anna Rohrbach; Kate Saenko; Yejin Choi
634,Object-Compositional Neural Implicit Surfaces,Qianyi Wu; Xian Liu; Yuedong Chen; Kejie Li; Chuanxia Zheng; Jianfei Cai; Jianmin Zheng
636,Sem2NeRF: Converting Single-View Semantic Masks to Neural Radiance Fields,Yuedong Chen; Qianyi Wu; Chuanxia Zheng; Tat-Jen Cham; Jianfei Cai
982,Unsupervised Night Image Enhancement: When Layer Decomposition Meets Light-Effects Suppression,Yeying Jin; Wenhan Yang; Robby T. Tan
1010,Zero-Shot Temporal Action Detection via Vision-Language Prompting,Sauradip Nag; Xiatian Zhu; Yi-Zhe Song; Tao Xiang
1028,Automatic Dense Annotation of Large-Vocabulary Sign Language Videos,Liliane Momeni; Hannah Bull; K R Prajwal; Samuel Albanie; Gül Varol; Andrew Zisserman
1557,Making the Most of Text Semantics to Improve Biomedical Vision-Language Processing,Benedikt Boecking; Naoto Usuyama; Shruthi Bannur; Daniel C. Castro; Anton Schwaighofer; Stephanie Hyland; Maria Wetscherek; Tristan Naumann; Aditya Nori; Javier Alvarez-Valle; Hoifung Poon; Ozan Oktay
1959,MOTCOM: The Multi-Object Tracking Dataset Complexity Metric,Malte Pedersen; Joakim Bruslund Haurum; Patrick Dendorfer; Thomas B. Moeslund
1986,Feature Representation Learning for Unsupervised Cross-Domain Image Retrieval,Conghui Hu; Gim Hee Lee
2862,A Broad Study of Pre-training for Domain Generalization and Adaptation,Donghyun Kim; Kaihong Wang; Stan Sclaroff; Kate Saenko
6185,Look Both Ways: Self-Supervising Driver Gaze Estimation and Road Scene Saliency,Isaac Kasahara; Simon Stent; Hyun Soo Park
2901,Improved Masked Image Generation with Token-Critic,José Lezama; Huiwen Chang; Lu Jiang; Irfan Essa
3151,Semantic-Guided Multi-Mask Image Harmonization,Xuqian Ren; Yifan Liu
3214,Object-Centric Unsupervised Image Captioning,Zihang Meng; David Yang; Xuefei Cao; Ashish Shah; Ser-Nam Lim
3751,Event Neural Networks,Matthew Dutson; Yin Li; Mohit Gupta
3991,A Non-Isotropic Probabilistic Take On Proxy-Based Deep Metric Learning,Michael Kirchhof; Karsten Roth; Zeynep Akata; Enkelejda Kasneci
4278,Multimodal Transformer with Variable-Length Memory for Vision-and-Language Navigation,Chuang Lin; Yi Jiang; Jianfei Cai; Lizhen Qu; Gholamreza Haffari; Zehuan Yuan
4481,Dual Adaptive Transformations for Weakly Supervised Point Cloud Segmentation,Zhonghua Wu; Yicheng Wu; Guosheng Lin; Jianfei Cai; Chen Qian
4902,Learning Discriminative Shrinkage Deep Networks for Image Deconvolution,Pin-Hung Kuo; Jinshan Pan; Shao-Yi Chien; Ming-Hsuan Yang
5648,MeshLoc: Mesh-Based Visual Localization,Vojtech Panek; Zuzana Kukelova; Torsten Sattler
6243,A Dense Material Segmentation Dataset for Indoor and Outdoor Scene Parsing,Paul Upchurch; Ransen Niu
6250,Exposure-Aware Dynamic Weighted Learning for Single-Shot HDR Imaging,An Gia Vien; Chul Lee
6403,High-Resolution Virtual Try-On with Misalignment and Occlusion-Handled Conditions,Sangyun Lee; Gyojung Gu; Sunghyun Park; Seunghwan Choi; Jaegul Choo
6526,PoseScript: 3D Human Poses from Natural Language,Ginger Delmas; Philippe Weinzaepfel; Thomas Lucas; Francesc Moreno-Noguer; Grégory Rogez
6917,Generator Knows What Discriminator Should Learn in Unconditional GANs,Gayoung Lee; Hyunsu Kim; Junho Kim; Seonghyeon Kim; Jung-Woo Ha; Yunjey Choi
7176,incDFM: Incremental Deep Feature Modeling for Continual Novelty Detection,Amanda Rios; Nilesh Ahuja; Ibrahima Ndiour; Utku Genc; Laurent Itti; Omesh Tickoo
7301,AudioScopeV2: Audio-Visual Attention Architectures for Calibrated Open-Domain On-Screen Sound Separation,Efthymios Tzinis; Scott Wisdom; Tal Remez; John R. Hershey
7476,DeepShadow: Neural Shape from Shadow,Asaf Karnieli; Ohad Fried; Yacov Hel-Or
7529,Simple Open-Vocabulary Object Detection with Vision Transformers,Matthias Minderer; Alexey Gritsenko; Austin Stone; Maxim Neumann; Dirk Weissenborn; Alexey Dosovitskiy; Aravindh Mahendran; Anurag Arnab; Mostafa Dehghani; Zhuoran Shen; Xiao Wang; Xiaohua Zhai; Thomas Kipf; Neil Houlsby
1105,Differentiable Raycasting for Self-Supervised Occupancy Forecasting,Tarasha Khurana; Peiyun Hu; Achal Dave; Jason Ziglar; David Held; Deva Ramanan
8098,"“This Is My Unicorn, Fluffy”: Personalizing Frozen Vision-Language Representations",Niv Cohen; Rinon Gal; Eli A. Meirom; Gal Chechik; Yuval Atzmon
2152,"Fine-Grained Egocentric Hand-Object Segmentation: Dataset, Model, and Applications",Lingzhi Zhang; Shenghao Zhou; Simon Stent; Jianbo Shi
2902,UNIF: United Neural Implicit Functions for Clothed Human Reconstruction and Animation,Shenhan Qian; Jiale Xu; Ziwei Liu; Liqian Ma; Shenghua Gao
3681,A Closer Look at Invariances in Self-Supervised Pre-training for 3D Vision,Lanxiao Li; Michael Heizmann
4668,TIDEE: Tidying Up Novel Rooms Using Visuo-Semantic Commonsense Priors,Gabriel Sarch; Zhaoyuan Fang; Adam W. Harley; Paul Schydlo; Michael J. Tarr; Saurabh Gupta; Katerina Fragkiadaki
6044,RankSeg: Adaptive Pixel Classification with Image Category Ranking for Segmentation,Haodi He; Yuhui Yuan; Xiangyu Yue; Han Hu
6287,Non-uniform Step Size Quantization for Accurate Post-Training Quantization,Sangyun Oh; Hyeonuk Sim; Jounghyun Kim; Jongeun Lee
7281,Theoretical Understanding of the Information Flow on Continual Learning Performance,Joshua Andle; Salimeh Yasaei Sekeh
205,Contrast-Phys: Unsupervised Video-Based Remote Physiological Measurement via Spatiotemporal Contrast,Zhaodong Sun; Xiaobai Li
2864,LGV: Boosting Adversarial Example Transferability from Large Geometric Vicinity,Martin Gubri; Maxime Cordy; Mike Papadakis; Yves Le Traon; Koushik Sen
185,HuMMan: Multi-modal 4D Human Dataset for Versatile Sensing and Modeling,Zhongang Cai; Daxuan Ren; Ailing Zeng; Zhengyu Lin; Tao Yu; Wenjia Wang; Xiangyu Fan; Yang Gao; Yifan Yu; Liang Pan; Fangzhou Hong; Mingyuan Zhang; Chen Change Loy; Lei Yang; Ziwei Liu
1083,Practical and Scalable Desktop-Based High-Quality Facial Capture,Alexandros Lattas; Yiming Lin; Jayanth Kannan; Ekin Ozturk; Luca Filipi; Giuseppe Claudio Guarnera; Gaurav Chawla; Abhijeet Ghosh
1396,Drive&Segment: Unsupervised Semantic Segmentation of Urban Scenes via Cross-Modal Distillation,Antonin Vobecky; David Hurych; Oriane Siméoni; Spyros Gidaris; Andrei Bursuc; Patrick Pérez; Josef Sivic
2657,SpOT: Spatiotemporal Modeling for 3D Object Tracking,Colton Stearns; Davis Rempe; Jie Li; Rareș Ambruș; Sergey Zakharov; Vitor Guizilini; Yanchao Yang; Leonidas J. Guibas
4122,Synthesizing Light Field Video from Monocular Video,Shrisudhan Govindarajan; Prasan Shedligeri; Sarah; Kaushik Mitra
4350,LESS: Label-Efficient Semantic Segmentation for LiDAR Point Clouds,Minghua Liu; Yin Zhou; Charles R. Qi; Boqing Gong; Hao Su; Dragomir Anguelov
5100,EvAC3D: From Event-Based Apparent Contours to 3D Models via Continuous Visual Hulls,Ziyun Wang; Kenneth Chaney; Kostas Daniilidis
5303,Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments,Jacob Krantz; Stefan Lee
6295,Pixel-Wise Energy-Biased Abstention Learning for Anomaly Segmentation on Complex Urban Driving Scenes,Yu Tian; Yuyuan Liu; Guansong Pang; Fengbei Liu; Yuanhong Chen; Gustavo Carneiro
843,KING: Generating Safety-Critical Driving Scenarios for Robust Imitation via Kinematics Gradients,Niklas Hanselmann; Katrin Renz; Kashyap Chitta; Apratim Bhattacharyya; Andreas Geiger
1384,GLASS: Global to Local Attention for Scene-Text Spotting,Roi Ronen; Shahar Tsiper; Oron Anschel; Inbal Lavi; Amir Markovitz; R. Manmatha
1729,Registration Based Few-Shot Anomaly Detection,Chaoqin Huang; Haoyan Guan; Aofan Jiang; Ya Zhang; Michael Spratling; Yan-Feng Wang
4028,Decoupled Adversarial Contrastive Learning for Self-Supervised Adversarial Robustness,Chaoning Zhang; Kang Zhang; Chenshuang Zhang; Axi Niu; Jiu Feng; Chang D. Yoo; In So Kweon
1011,Weakly Supervised Grounding for VQA in Vision-Language Transformers,Aisha Urooj; Hilde Kuehne; Chuang Gan; Niels Da Vitoria Lobo; Mubarak Shah
4185,Rethinking Generic Camera Models for Deep Single Image Camera Calibration to Recover Rotation and Fisheye Distortion,Nobuhiko Wakai; Satoshi Sato; Yasunori Ishii; Takayoshi Yamashita
5270,COMPOSER: Compositional Reasoning of Group Activity in Videos with Keypoint-Only Modality,Honglu Zhou; Asim Kadav; Aviv Shamsian; Shijie Geng; Farley Lai; Long Zhao; Ting Liu; Mubbasir Kapadia; Hans Peter Graf
525,MvDeCor: Multi-View Dense Correspondence Learning for Fine-Grained 3D Segmentation,Gopal Sharma; Kangxue Yin; Subhransu Maji; Evangelos Kalogerakis; Or Litany; Sanja Fidler
584,Revisiting Point Cloud Simplification: A Learnable Feature Preserving Approach,Rolandos Alexandros Potamias; Giorgos Bouritsas; Stefanos Zafeiriou
1384,GLASS: Global to Local Attention for Scene-Text Spotting,Roi Ronen; Shahar Tsiper; Oron Anschel; Inbal Lavi; Amir Markovitz; R. Manmatha
824,SOS! Self-Supervised Learning over Sets of Handled Objects in Egocentric Action Recognition,Victor Escorcia; Ricardo Guerrero; Xiatian Zhu; Brais Martinez
930,LaMAR: Benchmarking Localization and Mapping for Augmented Reality,Paul-Edouard Sarlin; Mihai Dusmanu; Johannes L. Schönberger; Pablo Speciale; Lukas Gruber; Viktor Larsson; Ondrej Miksik; Marc Pollefeys
1076,Identity-Aware Hand Mesh Estimation and Personalization from RGB Images,Deying Kong; Linguang Zhang; Liangjian Chen; Haoyu Ma; Xiangyi Yan; Shanlin Sun; Xingwei Liu; Kun Han; Xiaohui Xie
1136,Prune Your Model before Distill It,Jinhyuk Park; Albert No
1729,Registration Based Few-Shot Anomaly Detection,Chaoqin Huang; Haoyan Guan; Aofan Jiang; Ya Zhang; Michael Spratling; Yan-Feng Wang
1701,ASpanFormer: Detector-Free Image Matching with Adaptive Span Transformer,Hongkai Chen; Zixin Luo; Lei Zhou; Yurun Tian; Mingmin Zhen; Tian Fang; David McKinnon; Yanghai Tsin; Long Quan
1709,Egocentric Activity Recognition and Localization on a 3D Map,Miao Liu; Lingni Ma; Kiran Somasundaram; Yin Li; Kristen Grauman; James M. Rehg; Chao Li
2144,Video Question Answering with Iterative Video-Text Co-Tokenization,AJ Piergiovanni; Kairo Morton; Weicheng Kuo; Michael S. Ryoo; Anelia Angelova
2145,LaTeRF: Label and Text Driven Object Radiance Fields,Ashkan Mirzaei; Yash Kant; Jonathan Kelly; Igor Gilitschenski
4028,Decoupled Adversarial Contrastive Learning for Self-Supervised Adversarial Robustness,Chaoning Zhang; Kang Zhang; Chenshuang Zhang; Axi Niu; Jiu Feng; Chang D. Yoo; In So Kweon
2786,CompNVS: Novel View Synthesis with Scene Completion,Zuoyue Li; Tianxing Fan; Zhenqiang Li; Zhaopeng Cui; Yoichi Sato; Marc Pollefeys; Martin R. Oswald
2877,Fast Two-Step Blind Optical Aberration Correction,Thomas Eboli; Jean-Michel Morel; Gabriele Facciolo
2903,PseudoClick: Interactive Image Segmentation with Click Imitation,Qin Liu; Meng Zheng; Benjamin Planche; Srikrishna Karanam; Terrence Chen; Marc Niethammer; Ziyan Wu
2943,"Trust, but Verify: Using Self-Supervised Probing to Improve Trustworthiness",Ailin Deng; Shen Li; Miao Xiong; Zhirui Chen; Bryan Hooi
1011,Weakly Supervised Grounding for VQA in Vision-Language Transformers,Aisha Urooj; Hilde Kuehne; Chuang Gan; Niels Da Vitoria Lobo; Mubarak Shah
3324,ASSISTER: Assistive Navigation via Conditional Instruction Generation,Zanming Huang; Zhongkai Shangguan; Jimuyang Zhang; Gilad Bar; Matthew Boyd; Eshed Ohn-Bar
6491,Class-Agnostic Object Detection with Multi-modal Transformer,Muhammad Maaz; Hanoona Rasheed; Salman Khan; Fahad Shahbaz Khan; Rao Muhammad Anwer; Ming-Hsuan Yang
3394,Learning an Isometric Surface Parameterization for Texture Unwrapping,Sagnik Das; Ke Ma; Zhixin Shu; Dimitris Samaras
3755,Learning to Censor by Noisy Sampling,Ayush Chopra; Abhinav Java; Abhishek Singh; Vivek Sharma; Ramesh Raskar
3781,TAVA: Template-Free Animatable Volumetric Actors,Ruilong Li; Julian Tanke; Minh Vo; Michael Zollhöfer; Jürgen Gall; Angjoo Kanazawa; Christoph Lassner
3798,DEVIANT: Depth EquiVarIAnt NeTwork for Monocular 3D Object Detection,Abhinav Kumar; Garrick Brazil; Enrique Corona; Armin Parchami; Xiaoming Liu
6727,Implicit Neural Representations for Variable Length Human Motion Generation,Pablo Cervantes; Yusuke Sekikawa; Ikuro Sato; Koichi Shinoda
4019,Spatially Invariant Unsupervised 3D Object-Centric Learning and Scene Decomposition,Tianyu Wang; Miaomiao Liu; Kee Siong Ng
4074,Negative Samples Are at Large: Leveraging Hard-Distance Elastic Loss for Re-identification,Hyungtae Lee; Sungmin Eum; Heesung Kwon
1083,Practical and Scalable Desktop-Based High-Quality Facial Capture,Alexandros Lattas; Yiming Lin; Jayanth Kannan; Ekin Ozturk; Luca Filipi; Giuseppe Claudio Guarnera; Gaurav Chawla; Abhijeet Ghosh
4270,FAR: Fourier Aerial Video Recognition,Divya Kothandaraman; Tianrui Guan; Xijun Wang; Shuowen Hu; Ming Lin; Dinesh Manocha
4452,D3Net: A Unified Speaker-Listener Architecture for 3D Dense Captioning and Visual Grounding,Zhenyu Chen; Qirui Wu; Matthias Nießner; Angel X. Chang
4566,D2ADA: Dynamic Density-Aware Active Domain Adaptation for Semantic Segmentation,Tsung-Han Wu; Yi-Syuan Liou; Shao-Ji Yuan; Hsin-Ying Lee; Tung-I Chen; Kuan-Chih Huang; Winston H. Hsu
4614,FILM: Frame Interpolation for Large Motion,Fitsum Reda; Janne Kontkanen; Eric Tabellion; Deqing Sun; Caroline Pantofaru; Brian Curless
4790,A Deep Moving-Camera Background Model,Guy Erez; Ron Shapira Weber; Oren Freifeld
4874,Quantum Motion Segmentation,Federica Arrigoni; Willi Menapace; Marcel Seelbach Benkner; Elisa Ricci; Vladislav Golyanik
4976,StyleBabel: Artistic Style Tagging and Captioning,Dan Ruta; Andrew Gilbert; Pranav Aggarwal; Naveen Marri; Ajinkya Kale; Jo Briggs; Chris Speed; Hailin Jin; Baldo Faieta; Alex Filipkowski; Zhe Lin; John Collomosse
5018,VisageSynTalk: Unseen Speaker Video-to-Speech Synthesis via Speech-Visage Feature Selection,Joanna Hong; Minsu Kim; Yong Man Ro
5215,Semantic Novelty Detection via Relational Reasoning,Francesco Cappio Borlino; Silvia Bucci; Tatiana Tommasi
1396,Drive&Segment: Unsupervised Semantic Segmentation of Urban Scenes via Cross-Modal Distillation,Antonin Vobecky; David Hurych; Oriane Siméoni; Spyros Gidaris; Andrei Bursuc; Patrick Pérez; Josef Sivic
5561,POP: Mining POtential Performance of New Fashion Products via Webly Cross-Modal Query Expansion,Christian Joppi; Geri Skenderi; Marco Cristani
5769,Photo-Realistic Neural Domain Randomization,Sergey Zakharov; Rareș Ambruș; Vitor Guizilini; Wadim Kehl; Adrien Gaidon
5923,What Matters for 3D Scene Flow Network,Guangming Wang; Yunzhe Hu; Zhe Liu; Yiyang Zhou; Masayoshi Tomizuka; Wei Zhan; Hesheng Wang
6039,Video Instance Segmentation via Multi-Scale Spatio-Temporal Split Attention Transformer,Omkar Thawakar; Sanath Narayan; Jiale Cao; Hisham Cholakkal; Rao Muhammad Anwer; Muhammad Haris Khan; Salman Khan; Michael Felsberg; Fahad Shahbaz Khan
6138,Revisiting Batch Norm Initialization,Jim Davis; Logan Frank
6214,Webly Supervised Concept Expansion for General Purpose Vision Models,Amita Kamath; Christopher Clark; Tanmay Gupta; Eric Kolve; Derek Hoiem; Aniruddha Kembhavi
6216,Compositional Human-Scene Interaction Synthesis with Semantic Control,Kaifeng Zhao; Shaofei Wang; Yan Zhang; Thabo Beeler; Siyu Tang
6282,Tailoring Self-Supervision for Supervised Learning,WonJun Moon; Ji-Hwan Kim; Jae-Pil Heo
6283,Difficulty-Aware Simulator for Open Set Recognition,WonJun Moon; Junho Park; Hyun Seok Seong; Cheol-Ho Cho; Jae-Pil Heo
2657,SpOT: Spatiotemporal Modeling for 3D Object Tracking,Colton Stearns; Davis Rempe; Jie Li; Rareș Ambruș; Sergey Zakharov; Vitor Guizilini; Yanchao Yang; Leonidas J. Guibas
8048,VQGAN-CLIP: Open Domain Image Generation and Editing with Natural Language Guidance,Katherine Crowson; Stella Biderman; Daniel Kornis; Dashiell Stander; Eric Hallahan; Louis Castricato; Edward Raff
6541,Unsupervised High-Fidelity Facial Texture Generation and Reconstruction,Ron Slossberg; Ibrahim Jubran; Ron Kimmel
6838,DenseHybrid: Hybrid Anomaly Detection for Dense Open-Set Recognition,Matej Grcić; Petra Bevandić; Siniša Šegvić
6976,Uncertainty-Guided Source-Free Domain Adaptation,Subhankar Roy; Martin Trapp; Andrea Pilzer; Juho Kannala; Nicu Sebe; Elisa Ricci; Arno Solin
7077,HM: Hybrid Masking for Few-Shot Segmentation,Seonghyeon Moon; Samuel S. Sohn; Honglu Zhou; Sejong Yoon; Vladimir Pavlovic; Muhammad Haris Khan; Mubbasir Kapadia
